ticket_id,text,category,intent
23457,i have to see how long i takes for my article to arrive,DELIVERY,delivery_period
23458,how can i check how long it takes for the delivery to arrive,DELIVERY,delivery_period
23459,help me to see when will my item arrive,DELIVERY,delivery_period
23460,is it possible to see when will my package arrive?,DELIVERY,delivery_period
23461,can i see when my package is gonna arirve,DELIVERY,delivery_period
23462,where to ese how long the delivery takes,DELIVERY,delivery_period
23463,I have to check when will my product arrive,DELIVERY,delivery_period
23464,I need help seeing how long the shipment takes,DELIVERY,delivery_period
23465,can you help me see when my article is goong to arrive?,DELIVERY,delivery_period
23466,i have got to se how long the shipment takes how to do it,DELIVERY,delivery_period
23467,i want assistance seeing howlong the shipment takes,DELIVERY,delivery_period
23468,"I am trying to find the shipping periods, can you help me?",DELIVERY,delivery_period
23469,I need help checking how long the shipment takes,DELIVERY,delivery_period
23470,I call to see when my parcel is going to arrive,DELIVERY,delivery_period
23471,could you help me to see how soon can I expect the product?,DELIVERY,delivery_period
23472,help to see when will my purchase arrive,DELIVERY,delivery_period
23473,help me check how long it takes for the delivery to arrive,DELIVERY,delivery_period
23474,help me see when my item is going to arrive,DELIVERY,delivery_period
23475,need help seeing when my shipment is gonna arrive,DELIVERY,delivery_period
23476,i call to check how soon can i expect my bloody item,DELIVERY,delivery_period
23477,where can I see how long the shipment takes?,DELIVERY,delivery_period
23478,is it possible to check how soon can I expect the item?,DELIVERY,delivery_period
23479,I need help seeing how long it takes for my item to arrive,DELIVERY,delivery_period
23480,I want information about shipping period,DELIVERY,delivery_period
23481,"I need to see how soon can I expect my item, how to do it?",DELIVERY,delivery_period
23482,where to see whne will my product arrive,DELIVERY,delivery_period
23483,can I see how long it takes for the purchase to arrive?,DELIVERY,delivery_period
23484,want assistanmce checking how soon can I expect the shipment,DELIVERY,delivery_period
23485,I am trying to see how soon can I expect my shipment,DELIVERY,delivery_period
23486,help me checking how soon can I expect my order,DELIVERY,delivery_period
23487,I want to see how long the shipping takes,DELIVERY,delivery_period
23488,i want help to see when will my item arrive,DELIVERY,delivery_period
23489,I want assistance seeing when will my parcel arrive,DELIVERY,delivery_period
23490,wanna check how soon can i expect my article,DELIVERY,delivery_period
23491,I have to check when my product is going to arrive,DELIVERY,delivery_period
23492,I need to see how soon can I expect my purchase,DELIVERY,delivery_period
23493,how can I check how long it takes for my parcel to arrive?,DELIVERY,delivery_period
23494,assistance seeing when my purchase is going to arrive,DELIVERY,delivery_period
23495,how long does it take for a shipment to arrive,DELIVERY,delivery_period
23496,help seeing how soon can I expect the product,DELIVERY,delivery_period
23497,i dont know how i can see how soon can i expect my order,DELIVERY,delivery_period
23498,help me seeing how soon can i expect the product,DELIVERY,delivery_period
23499,help me check how soon can I expect the fucking purchase,DELIVERY,delivery_period
23500,want help to check when will my article arrive,DELIVERY,delivery_period
23501,where to see when will my parcel arrive,DELIVERY,delivery_period
23502,i want assistance checking when will  my parcel arrive,DELIVERY,delivery_period
23503,I need help to see how soon can I expect the damn item,DELIVERY,delivery_period
23504,I want help to see how soon can I expect my product,DELIVERY,delivery_period
23505,wanna know more about the shipping periods,DELIVERY,delivery_period
23506,help to check how long it takes for my package to arrive,DELIVERY,delivery_period
23507,how do I see when will my product arrive?,DELIVERY,delivery_period
23508,i try to check how long the shipment atkes,DELIVERY,delivery_period
23509,"I have to see how soon can I expect my shipment, I need help",DELIVERY,delivery_period
23510,I am trying to see when will my purchase arrive,DELIVERY,delivery_period
23511,need assistance to see when my item is going to arrive,DELIVERY,delivery_period
23512,can i check how long it takes for my delivery to arrive,DELIVERY,delivery_period
23513,what is the shipping period for mt package,DELIVERY,delivery_period
23514,could I check how long it takes for my product to arrive?,DELIVERY,delivery_period
23515,I want assistance seeing how soon can I expect my parcel,DELIVERY,delivery_period
23516,how can I see how soon can I expect my article?,DELIVERY,delivery_period
23517,I have got to see when my delivery is going to arrive,DELIVERY,delivery_period
23518,I call to check when my article is going to arrive,DELIVERY,delivery_period
23519,I need assistance tocheck how soon can I expect my purchase,DELIVERY,delivery_period
23520,where to see hwen my delivery is going to arrive?,DELIVERY,delivery_period
23521,I want help to check when will my parcel arrive,DELIVERY,delivery_period
23522,I need help checking how soon can I expect my shipment,DELIVERY,delivery_period
23523,I am trying to see when my package is going to arrive,DELIVERY,delivery_period
23524,need to see when my package is gonna arrive,DELIVERY,delivery_period
23525,is it possible to see how soon can I expect my purchase?,DELIVERY,delivery_period
23526,help me see how soon can I expect the package,DELIVERY,delivery_period
23527,want help to check whenmy package is gonna arrive,DELIVERY,delivery_period
23528,I need assistance to check when will my package arrive,DELIVERY,delivery_period
23529,how do I see how  long it takes for the package to arrive?,DELIVERY,delivery_period
23530,how soon can I expect my article?,DELIVERY,delivery_period
23531,can I check when will my product arrive?,DELIVERY,delivery_period
23532,where  to check how soon can I expect my shipment?,DELIVERY,delivery_period
23533,I want assistance to check how soon can I expect the article,DELIVERY,delivery_period
23534,"I want to see how soon can I expect my parcel, how to do it?",DELIVERY,delivery_period
23535,assistance checking when my purchase is gonna arrive,DELIVERY,delivery_period
23536,i have to check how long the shipment takes,DELIVERY,delivery_period
23537,can you help me check how soon can I expect my purchase?,DELIVERY,delivery_period
23538,how soon can I expect my order?,DELIVERY,delivery_period
23539,I want assistance checking how soon can I expect the product,DELIVERY,delivery_period
23540,"I need to see when will my product arrive, help me",DELIVERY,delivery_period
23541,how do i see hoq long the shipping takes,DELIVERY,delivery_period
23542,can you help me check how soon can I expect the shipment?,DELIVERY,delivery_period
23543,i want assistance to see how soon can i xepect the item,DELIVERY,delivery_period
23544,where do I check when will my purchase arrive?,DELIVERY,delivery_period
23545,help to check how long it takes for the package to asrrive,DELIVERY,delivery_period
23546,where can I get information about shipping periods ?,DELIVERY,delivery_period
23547,where to see when my shipment is going to arrive?,DELIVERY,delivery_period
23548,what do I need to do to see when will my parcel arrive?,DELIVERY,delivery_period
23549,show me how long it takes for the article to arrive,DELIVERY,delivery_period
23550,where do I see how long it takes for the item to arrive?,DELIVERY,delivery_period
23551,how do i see when will my purchase arrive,DELIVERY,delivery_period
23552,I have to see how long it takes for my product to arrive,DELIVERY,delivery_period
23553,could you help me seeing when will my parcel arrive?,DELIVERY,delivery_period
23554,can you help me to see when my item is going to arrive?,DELIVERY,delivery_period
23555,show me when my article is going to arrie,DELIVERY,delivery_period
23556,"I need to see when will my item arrive, how to do it?",DELIVERY,delivery_period
23557,i need information about delivery periods,DELIVERY,delivery_period
23558,how could I check how long it takes for the item to arrive?,DELIVERY,delivery_period
23559,"I have got to see when will my article arrive, how to do it?",DELIVERY,delivery_period
23560,"I want to see how long the shipping takes, help me",DELIVERY,delivery_period
23561,i need help checking when my package is gonna arrive,DELIVERY,delivery_period
23562,I want assisance to check when my product is going to arrive,DELIVERY,delivery_period
23563,i have got to see when mh delivery is gonna arrive,DELIVERY,delivery_period
23564,need assistance to see how soon can I expect my order,DELIVERY,delivery_period
23565,I have got to check how soon can I expect the package,DELIVERY,delivery_period
23566,I need to check when my article is going to arrive,DELIVERY,delivery_period
23567,I am trying to check when my article is going to arrive,DELIVERY,delivery_period
23568,i dont know what to do to see when mt order is gonna arrive,DELIVERY,delivery_period
23569,help me check how soon can i expect my fucking purchase,DELIVERY,delivery_period
23570,want help checking how soon can I expect myy product,DELIVERY,delivery_period
23571,need to check how long it takes for the parcel to arrive,DELIVERY,delivery_period
23572,can you help me to check how soon can I expect my item?,DELIVERY,delivery_period
23573,"I want to see how soon can I expect my delivery, help me",DELIVERY,delivery_period
23574,is it possible to chck when will my purchase arrive,DELIVERY,delivery_period
23575,where can i find information about the delivery periods,DELIVERY,delivery_period
23576,i have gt to check when will my purchase arrive,DELIVERY,delivery_period
23577,help seeing how long it takes for my shipment to arrive,DELIVERY,delivery_period
23578,where do i check how long it takes for my shipment to arrive,DELIVERY,delivery_period
23579,can you help me checking when will my product arrive?,DELIVERY,delivery_period
23580,need help checking how long it takes for the item to arrive,DELIVERY,delivery_period
23581,I want to check how long the shipping takes,DELIVERY,delivery_period
23582,I need help checking how soon can I expect the purchase,DELIVERY,delivery_period
23583,show me how long it normally takes for my item to arrive,DELIVERY,delivery_period
23584,need help to see when my parcel is gonna arrive,DELIVERY,delivery_period
23585,help me check how soon can I expect my order,DELIVERY,delivery_period
23586,how can I find information about the shipping period?,DELIVERY,delivery_period
23587,hrlp me check when will my product arrive,DELIVERY,delivery_period
23588,can you show me how soon can I expect my parcel?,DELIVERY,delivery_period
23589,I do not know how I can see hlw soon can I expect my package,DELIVERY,delivery_period
23590,I try to see whne will my item arrive,DELIVERY,delivery_period
23591,I want assitsance to see when my package is going to arrive,DELIVERY,delivery_period
23592,where do i see when my item is gonna arrive,DELIVERY,delivery_period
23593,where could I get information about shipping period?,DELIVERY,delivery_period
23594,where do I check how long it takes for my item to arrive?,DELIVERY,delivery_period
23595,i call to check when my parcel is gonna arive,DELIVERY,delivery_period
23596,information about the delivery period,DELIVERY,delivery_period
23597,help to see how soon can i expect the goddamn roder,DELIVERY,delivery_period
23598,I am calling to check when my purchase is going to arrive,DELIVERY,delivery_period
23599,delivery period,DELIVERY,delivery_period
23600,i need assistance to see how soon can i expect the order,DELIVERY,delivery_period
23601,i need assistance to check how soon can i expect my delivery,DELIVERY,delivery_period
23602,need assistnce to see how soon can I expect the purchase,DELIVERY,delivery_period
23603,i have to see how soon can i expect my item ohw can i do it,DELIVERY,delivery_period
23604,can i see how long it usually takes for my item to arrive,DELIVERY,delivery_period
23605,"I have to see when will my item arrive, I need assistance",DELIVERY,delivery_period
23606,I want assistance checking when will my product arrive,DELIVERY,delivery_period
23607,where to see how soon can I expect my product?,DELIVERY,delivery_period
23608,could utell me about the shipping periods,DELIVERY,delivery_period
23609,how do I see how long it takes for my damn parcel to arrive?,DELIVERY,delivery_period
23610,I call to check how long it takes for the delivery to arrive,DELIVERY,delivery_period
23611,I call to see how long it takes for my package to arrive,DELIVERY,delivery_period
23612,help me to see when my purchase is gonn arrive,DELIVERY,delivery_period
23613,I want assistance seeing how soon can I expect my product,DELIVERY,delivery_period
23614,what do i have to do to check how  long the shipment takes,DELIVERY,delivery_period
23615,I need help seeing how son can I expect my order,DELIVERY,delivery_period
23616,how could I check when my package is going to arrive?,DELIVERY,delivery_period
23617,I need to see how soon can I expect my damn order,DELIVERY,delivery_period
23618,I need assistance to check when will my article arrive,DELIVERY,delivery_period
23619,can uhelp me check how soon can i epect the delivery,DELIVERY,delivery_period
23620,need help to see when my parcel is going to arrive,DELIVERY,delivery_period
23621,i try to check how long it takes forf my product to arrive,DELIVERY,delivery_period
23622,how to see when my package is going to arrive?,DELIVERY,delivery_period
23623,"I have got to see when will my item arrive, how do I do it?",DELIVERY,delivery_period
23624,can you help em check when will my article arrive?,DELIVERY,delivery_period
23625,need assistance to see how soon can I expect my article,DELIVERY,delivery_period
23626,i want assistance checking when will my item arrive,DELIVERY,delivery_period
23627,I need to check how long the delivery takes,DELIVERY,delivery_period
23628,how could I check how long it takes for my parcel to arrive?,DELIVERY,delivery_period
23629,I do not know how I can see how long the shipment takes,DELIVERY,delivery_period
23630,I have to check when my package is going to arrive,DELIVERY,delivery_period
23631,I try to see how long it takes for my product to arrive,DELIVERY,delivery_period
23632,assistance seeing how soon can i expect the article,DELIVERY,delivery_period
23633,i need assistance to see when my article is  gonna arrive,DELIVERY,delivery_period
23634,I am calling to check when my order is going to arrive,DELIVERY,delivery_period
23635,assistance seeing how soon can I expect my item,DELIVERY,delivery_period
23636,I don't know how to see when my item is going to arrive,DELIVERY,delivery_period
23637,what do i need to do to chcek when will my article arrive,DELIVERY,delivery_period
23638,I try to see when will my product arrive,DELIVERY,delivery_period
23639,"I need to see how soon can I expect my item, help me",DELIVERY,delivery_period
23640,I'm calling to check whenb will my item arrive,DELIVERY,delivery_period
23641,can you help me checking when my order is going to arrive?,DELIVERY,delivery_period
23642,i do not know what to do to see how long the shipping takes,DELIVERY,delivery_period
23643,I am trying to find the delivery periods,DELIVERY,delivery_period
23644,how soon can I expect my delivery?,DELIVERY,delivery_period
23645,help checking when my purchase is going to arrive,DELIVERY,delivery_period
23646,I do not know how to see how soon can I expect the product,DELIVERY,delivery_period
23647,I want assistance to see when will my item arrive,DELIVERY,delivery_period
23648,help me see how soon can i expect the parcel,DELIVERY,delivery_period
23649,where to check how soon can I expect the shipment?,DELIVERY,delivery_period
23650,how can i see how long the shipping takes,DELIVERY,delivery_period
23651,can i check how soon can i expect the item,DELIVERY,delivery_period
23652,"I have to see when will my purchase arrive, help me",DELIVERY,delivery_period
23653,i need help checking how soon can i expect my parcel,DELIVERY,delivery_period
23654,i want assistance seeing when my shipment is gonna arrive,DELIVERY,delivery_period
23655,assistancxe checking how soon can I expect my product,DELIVERY,delivery_period
23656,I want assistance to see how soon can I expect the parcel,DELIVERY,delivery_period
23657,I need to see how long it takes for the purchase to arrive,DELIVERY,delivery_period
23658,assistance checking how long the delivery takes,DELIVERY,delivery_period
23659,I need assistance to check how soon can I expect my package,DELIVERY,delivery_period
23660,want assistance to see how soon can I expect my product,DELIVERY,delivery_period
23661,I need assistance seeing when will my parcel arrive,DELIVERY,delivery_period
23662,how couldi see how long it takes for my package to arrive,DELIVERY,delivery_period
23663,want assistance to see how soon can i expect the shipment,DELIVERY,delivery_period
23664,need help  seeing how long the shipment takes,DELIVERY,delivery_period
23665,"I am trying to find delivery periods, can you help me?",DELIVERY,delivery_period
23666,how can i check when will my product arrive,DELIVERY,delivery_period
23667,where doi check how soon can i expect my article,DELIVERY,delivery_period
23668,I need to check how long it takes for the delivery to arrive,DELIVERY,delivery_period
23669,help to check how soon can i expect the package,DELIVERY,delivery_period
23670,assistance seeing how soon can i expect the delivery,DELIVERY,delivery_period
23671,i want assiatance seeing how soon can i expect the delivery,DELIVERY,delivery_period
23672,"I have got to check how soon can I expect my order, help me",DELIVERY,delivery_period
23673,i dont know how to see how soon can i expect my item,DELIVERY,delivery_period
23674,where doi check how soon can i expect my order,DELIVERY,delivery_period
23675,where can i get information about the delivery period,DELIVERY,delivery_period
23676,will you show me how soon canh I expect my parcel?,DELIVERY,delivery_period
23677,can i see how soon cqn i expect the order,DELIVERY,delivery_period
23678,help me check how long it takes for the package to arrive,DELIVERY,delivery_period
23679,"I have got to see when will my item arrive, can you help me?",DELIVERY,delivery_period
23680,I want help checking when my purchase is going to arrive,DELIVERY,delivery_period
23681,i dont know how to see when will my item arrive,DELIVERY,delivery_period
23682,find information about the delivery period,DELIVERY,delivery_period
23683,where to check when will my product arrive?,DELIVERY,delivery_period
23684,"I want to see when will my product arrive, how can I do it?",DELIVERY,delivery_period
23685,help me check how soon can I expect my delivery,DELIVERY,delivery_period
23686,when is my purchase gonna arrive,DELIVERY,delivery_period
23687,I would like to see when my delivery is going to arrive,DELIVERY,delivery_period
23688,where do i check how soon can i expect the delivery,DELIVERY,delivery_period
23689,I want help seeing how soon can I expect my shipment,DELIVERY,delivery_period
23690,where can I see when my item is going to arrive?,DELIVERY,delivery_period
23691,help to check how soon can i expect the item,DELIVERY,delivery_period
23692,how to see how long it takes for my delivery to arrive?,DELIVERY,delivery_period
23693,help to check how soon can I expect my shipment,DELIVERY,delivery_period
23694,I try to see how soon can I expect my parcel,DELIVERY,delivery_period
23695,I want to check when my item is going to arrivd,DELIVERY,delivery_period
23696,help to see how long it takes for my item to arrive,DELIVERY,delivery_period
23697,I need help to check when will my purchase arrive,DELIVERY,delivery_period
23698,I want help seeing how soon can I expect the parcel,DELIVERY,delivery_period
23699,i want help to check how soon can i expect my order,DELIVERY,delivery_period
23700,were can I see how long it takes for my package to arrive?,DELIVERY,delivery_period
23701,"I am trying to find the shipping period, I need help",DELIVERY,delivery_period
23702,is it possible to check how soon can i expect the item,DELIVERY,delivery_period
23703,want help to see how soon can i expect the purchase,DELIVERY,delivery_period
23704,assistance to check when will my package arrive,DELIVERY,delivery_period
23705,I want to see how soon can I expect my item,DELIVERY,delivery_period
23706,can uhelp me check how soon can i expect my article,DELIVERY,delivery_period
23707,can you help me to check how soon can I expect the parcel?,DELIVERY,delivery_period
23708,would it be possible to see when will my package arrive?,DELIVERY,delivery_period
23709,i do no know how to check how soon can i expect my item,DELIVERY,delivery_period
23710,can I see how long the shipping takes?,DELIVERY,delivery_period
23711,I try to see how long it takes for the product to arrive,DELIVERY,delivery_period
23712,I have to see how long it takes for my shipment to arrive,DELIVERY,delivery_period
23713,how can I see how soon can I expect my goddamn delivery?,DELIVERY,delivery_period
23714,where could I see when will my purchase arrive?,DELIVERY,delivery_period
23715,I am trying to see when my article is gonig to arrive,DELIVERY,delivery_period
23716,I need help to see how long the shipment takes,DELIVERY,delivery_period
23717,I am calling to see how soon can I expect the shipment,DELIVERY,delivery_period
23718,how soon can i expect my purchase,DELIVERY,delivery_period
23719,"I have to see when will my product arrive, can you help me?",DELIVERY,delivery_period
23720,where do I check when my package is going to arrive?,DELIVERY,delivery_period
23721,"I have to check how soon can I expect my parcel, help me",DELIVERY,delivery_period
23722,"I need to see when will my package arrive, how do I do it?",DELIVERY,delivery_period
23723,need assistance seeing when will my parcel arrive,DELIVERY,delivery_period
23724,want help seeing how long it takes for my order to arrive,DELIVERY,delivery_period
23725,I want help seeing how soon can I expect the purchase,DELIVERY,delivery_period
23726,where to see how soon can I expect the fucking article?,DELIVERY,delivery_period
23727,I want to see how long it takes for my order to arrive,DELIVERY,delivery_period
23728,assistance to see when my bloody item is gona arrive,DELIVERY,delivery_period
23729,"I want to see how soon can I expect the order, how to do it?",DELIVERY,delivery_period
23730,help to see how soon can I expect my pacjage,DELIVERY,delivery_period
23731,is it possible to check how long the shipment takes?,DELIVERY,delivery_period
23732,I am trying to see how soon can I expect my fucking product,DELIVERY,delivery_period
23733,"I am looking for shipping periods, I need help to find them",DELIVERY,delivery_period
23734,can i check how long it takes for my product to arrive,DELIVERY,delivery_period
23735,i do not know how i can see how soon can i expect my delivry,DELIVERY,delivery_period
23736,assistance to check how soon can I expect the product,DELIVERY,delivery_period
23737,is it possible to check how long the shipping takes?,DELIVERY,delivery_period
23738,I do not know how to see when will my product arrive,DELIVERY,delivery_period
23739,where can I see how long it takes for my delivery to arrive?,DELIVERY,delivery_period
23740,I have got to see how soon can I expect my article,DELIVERY,delivery_period
23741,can you show me when my item is going to arrive?,DELIVERY,delivery_period
23742,can  ya help me checking when my package is gonna arrive,DELIVERY,delivery_period
23743,how can I check how soon can I expect my item?,DELIVERY,delivery_period
23744,where do i check how soon can i expect my product,DELIVERY,delivery_period
23745,I don't know how to check how soon can I expect my product,DELIVERY,delivery_period
23746,I want to know more about shipping periods,DELIVERY,delivery_period
23747,"I want to see how long the shipment takes, can you help me?",DELIVERY,delivery_period
23748,where do I check how long it takes for my package to arrive?,DELIVERY,delivery_period
23749,where to see how long it takes for my order to arrive?,DELIVERY,delivery_period
23750,how to see how long it takes for my order to arrive?,DELIVERY,delivery_period
23751,help checking how soon can I expect the shipment,DELIVERY,delivery_period
23752,wanna see how soon can i expect my parcel how can i do it,DELIVERY,delivery_period
23753,I call to see when my package is going to arrive,DELIVERY,delivery_period
23754,I want help checking how soon can I expect the parcel,DELIVERY,delivery_period
23755,"I have to see how soon can I expect the delivery, help me",DELIVERY,delivery_period
23756,i try to seehow long it takes for my package to arrive,DELIVERY,delivery_period
23757,I am looking for information about the delivery period,DELIVERY,delivery_period
23758,assistance seeing how soon can i expect the item,DELIVERY,delivery_period
23759,i need assistance to see when will my product arrive,DELIVERY,delivery_period
23760,I have to see when will my article arrive,DELIVERY,delivery_period
23761,i want inofrmation about delivery periods how could i get it,DELIVERY,delivery_period
23762,help me checking how long it takes for the product to arrive,DELIVERY,delivery_period
23763,I have to check how sion can I expect the package,DELIVERY,delivery_period
23764,i want help to check how long the shipping takes,DELIVERY,delivery_period
23765,i want help checking how soon can i expect my delivery,DELIVERY,delivery_period
23766,"I am trying to find shipping periods, could you help me?",DELIVERY,delivery_period
23767,i want help checking when my item is gonna arrive,DELIVERY,delivery_period
23768,ohw do I check how soon can I expect the item?,DELIVERY,delivery_period
23769,i do not know how to see when my product is gonna arrive,DELIVERY,delivery_period
23770,"I have to see how soon can I expect my product, help me",DELIVERY,delivery_period
23771,can you show me how long it takes for the article to arrive?,DELIVERY,delivery_period
23772,"I am looking for shipping periods, where could I find them?",DELIVERY,delivery_period
23773,could you help me seeing when my parcel is going to arrive?,DELIVERY,delivery_period
23774,I want help checking when my shipment is going to arrive,DELIVERY,delivery_period
23775,can you show me how soon can I expect my delivery?,DELIVERY,delivery_period
23776,how can I see when my delivery is going to arrive?,DELIVERY,delivery_period
23777,what is the delivery period for this order,DELIVERY,delivery_period
23778,I am calling to see how soon can I expect my damn delivery,DELIVERY,delivery_period
23779,I want to see when my purchase is going to arrive,DELIVERY,delivery_period
23780,I would like to check how soon can I expect the shipment,DELIVERY,delivery_period
23781,where can I get information about the shipping period?,DELIVERY,delivery_period
23782,i need assistance checking when my parcel is gonna arrive,DELIVERY,delivery_period
23783,need help to see how soon can i expect the parcel,DELIVERY,delivery_period
23784,I want help to check when will my purchase arrive,DELIVERY,delivery_period
23785,help me check how long it takes for my package to arrive,DELIVERY,delivery_period
23786,I have to see how soon can I expect my article,DELIVERY,delivery_period
23787,wanna check how long it takes for my delivery to arrive,DELIVERY,delivery_period
23788,how to check how long it takes for the parcel to arrive?,DELIVERY,delivery_period
23789,is it possible to see when will my article arrive?,DELIVERY,delivery_period
23790,is it possible to check when my purchase is going to arrive?,DELIVERY,delivery_period
23791,i want help to check when will my product arrive,DELIVERY,delivery_period
23792,where do i ser how long it takes for the product to arrive,DELIVERY,delivery_period
23793,need to see when will my parcel arrive,DELIVERY,delivery_period
23794,how to see how long it takes for my shipment to arrive?,DELIVERY,delivery_period
23795,"I have to see when my item is going to arrive, help me",DELIVERY,delivery_period
23796,need assistance checking how soon can I expect my orer,DELIVERY,delivery_period
23797,where could I see how soon can I expect my shipment?,DELIVERY,delivery_period
23798,can you show me how soon can I expect my purchase?,DELIVERY,delivery_period
23799,I need help to check how soon can I expect my article,DELIVERY,delivery_period
23800,I want assistance to check how soon can Iexpect my purchase,DELIVERY,delivery_period
23801,how can i get information about the delivery period,DELIVERY,delivery_period
23802,how to check how soon can I expect my parcel?,DELIVERY,delivery_period
23803,assistance to see how soon can I expect my product,DELIVERY,delivery_period
23804,can I see how soon can I expect the shipment?,DELIVERY,delivery_period
23805,can I see when will my article arrive?,DELIVERY,delivery_period
23806,I need assistance checking how soon can I expect the package,DELIVERY,delivery_period
23807,assistance seeing how soon can i expect the shipment,DELIVERY,delivery_period
23808,could I check how soon can I expect the damn product?,DELIVERY,delivery_period
23809,where could i see when my order is gonna arrive,DELIVERY,delivery_period
23810,I call to check when will my product arrive,DELIVERY,delivery_period
23811,where do i see how soon can i expect my shipment,DELIVERY,delivery_period
23812,can i see how long it takes for the item to arrive,DELIVERY,delivery_period
23813,i call to chevk when my product is gonna arrive,DELIVERY,delivery_period
23814,help me check when will my package arrive,DELIVERY,delivery_period
23815,how can I check how long it takes for the package to arrive?,DELIVERY,delivery_period
23816,can you help me seeing when will my parcel arrive?,DELIVERY,delivery_period
23817,"I have got to see when will my package arrive, I need help",DELIVERY,delivery_period
23818,want assistance to check how soon can i exppect the item,DELIVERY,delivery_period
23819,can ya help me seeing how long the delivery takes,DELIVERY,delivery_period
23820,can I check  how soon can I expect my package?,DELIVERY,delivery_period
23821,what do I have to do to checkhow soon can I expect my order?,DELIVERY,delivery_period
23822,how to see when will my purchase arrive?,DELIVERY,delivery_period
23823,can I check when my package is going to arrive?,DELIVERY,delivery_period
23824,could you show me how soon can I expect my delivery?,DELIVERY,delivery_period
23825,i have to see how soon can i expect the shipmrnt i need help,DELIVERY,delivery_period
23826,will you show me how long it takes for the parcel to arrive?,DELIVERY,delivery_period
23827,I'm trying to find the shipping period,DELIVERY,delivery_period
23828,"I need to check how long the shipment takes, how do I do it?",DELIVERY,delivery_period
23829,help me to see how long it takes for the article to arrive,DELIVERY,delivery_period
23830,how could I see how soon can I expect my order?,DELIVERY,delivery_period
23831,help me to check when will my article arrive,DELIVERY,delivery_period
23832,could you help me to see how soon can I expect the article?,DELIVERY,delivery_period
23833,will you show me how soon can I expect my shipment?,DELIVERY,delivery_period
23834,how do I check when will my item arrive?,DELIVERY,delivery_period
23835,need assistance seeing how soon can i expect my article,DELIVERY,delivery_period
23836,help me see how soon can I expect the article,DELIVERY,delivery_period
23837,i have got to check how long the shipment takes,DELIVERY,delivery_period
23838,is it possible to check how soon can I expect the package?,DELIVERY,delivery_period
23839,I want to know moreabout the delivery period,DELIVERY,delivery_period
23840,need assistanmce checking how soon can I expect the package,DELIVERY,delivery_period
23841,I need to check how long the shipment takes,DELIVERY,delivery_period
23842,i have to see how soon can i expect my package how to do ig,DELIVERY,delivery_period
23843,I need to see how long it takes for my item to arrive,DELIVERY,delivery_period
23844,where do i check how long it takes for my article to arrive,DELIVERY,delivery_period
23845,I need help to see how long the delivery takes,DELIVERY,delivery_period
23846,wanna know about delivery periods give me some informtion,DELIVERY,delivery_period
23847,help me seeing how long it takes for the delivery to arrive,DELIVERY,delivery_period
23848,I need assistance seeing how soon can I expect my parcel,DELIVERY,delivery_period
23849,where do I check how soon can I expect the delivery ?,DELIVERY,delivery_period
23850,i call to check how long it takes for my delivery to arrive,DELIVERY,delivery_period
23851,I need to see how long it takes for the delivery to arrive,DELIVERY,delivery_period
23852,show me how long it takes for my parcel to arrive,DELIVERY,delivery_period
23853,"I have got to check how long the shipping takes, I need help",DELIVERY,delivery_period
23854,where do i check how soon can i expect my purchase,DELIVERY,delivery_period
23855,i call to see when my product is gonna arrive,DELIVERY,delivery_period
23856,I'm trying to find shpping period help me,DELIVERY,delivery_period
23857,how can I see how soon can I expect my order?,DELIVERY,delivery_period
23858,i need assistance seeing when will my package arrive,DELIVERY,delivery_period
23859,need help to see how long it takes for my shipment to arrive,DELIVERY,delivery_period
23860,i have got to see how long the delivery takes,DELIVERY,delivery_period
23861,I call to check how soon can I expect my item,DELIVERY,delivery_period
23862,I am trying to see when will my item arrive,DELIVERY,delivery_period
23863,I don't know how to see how soon ca I expect my article,DELIVERY,delivery_period
23864,"I want to see when my shipment is going to arrive, help me",DELIVERY,delivery_period
23865,i have to check when my item is gonnaarrive help me,DELIVERY,delivery_period
23866,I want to see how long it takes for the dewlivery to arrive,DELIVERY,delivery_period
23867,is it possible to check when my order is gonna arrive,DELIVERY,delivery_period
23868,I want help to see when will my package arrive,DELIVERY,delivery_period
23869,can you show me when will myparcel arrive?,DELIVERY,delivery_period
23870,"I need to see when will my package arrive, how can I do it?",DELIVERY,delivery_period
23871,i need assistance to check how long the shipping tazkes,DELIVERY,delivery_period
23872,i do not know how to see when my delivery is gonna arrive,DELIVERY,delivery_period
23873,I don't know how to check when will my purchase arrive,DELIVERY,delivery_period
23874,is it possible to see when will my purchase arrive,DELIVERY,delivery_period
23875,would you give me information about the shipping period?,DELIVERY,delivery_period
23876,want help seeing how soon can i expect the parcel,DELIVERY,delivery_period
23877,I want assistance checking how soon can I expect my package,DELIVERY,delivery_period
23878,can I check how long it takes for the product to arrive?,DELIVERY,delivery_period
23879,i need assistance to see how soon can i expect the article,DELIVERY,delivery_period
23880,I call to check when my product is going to arrive,DELIVERY,delivery_period
23881,want help seeing when my order is gonna arrive,DELIVERY,delivery_period
23882,i have got to see how soon can i expect the product,DELIVERY,delivery_period
23883,could you tell me about shipping periods?,DELIVERY,delivery_period
23884,"I am looking for shipping period, will you help me?",DELIVERY,delivery_period
23885,what is the shipping period for this order,DELIVERY,delivery_period
23886,i want help to see when will my packag arrive,DELIVERY,delivery_period
23887,how do I check when my package is going to arrive?,DELIVERY,delivery_period
23888,can you help me to see how long the delivery takes?,DELIVERY,delivery_period
